"subject","predicate","object"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026843-1-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026843-1-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026846-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026846-agg-2","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026846-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026846-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026847-1-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026847-1-agg-2","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026847-1-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026847-1-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026847-3-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026847-3-agg-2","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026847-3-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026847-3-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026848-3-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026848-3-agg-2","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026848-3-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026848-3-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026851-1-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026851-1-agg-2","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026851-1-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026851-1-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026855-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026855-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026855-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026859-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026859-agg-2","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026859-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300026859-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027521-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027521-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027575-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027575-agg-2","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027575-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027575-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027601-3-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027601-3-agg-2","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027601-3-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027601-3-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027615-4-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027615-4-agg-2","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027615-4-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027615-4-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027616-1-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027616-1-agg-2","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027616-1-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300027616-1-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033024-2-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033024-2-agg-2","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033024-2-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033024-2-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033145-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033145-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033145-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033251-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033251-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033251-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033328-0-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033328-0-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033328-0-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033329-1-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033329-1-agg-2","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033329-1-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033329-1-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033335-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033335-agg-2","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033335-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300033335-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300034857-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300034857-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300034857-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300034861-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300034861-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300034861-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300034894-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300034894-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300034894-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300034898-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300034898-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300034898-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300034968-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300034968-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300035003-3-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300035003-3-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300035003-3-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300035037-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300035037-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300035037-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300035042-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300035042-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300035042-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300035049-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300035049-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300035049-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300036119-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300036119-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300036119-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300036128-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300036128-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300036128-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300036136-2-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300036136-2-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300036136-2-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300036140-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300036140-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300036140-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300037348-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300037348-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300037483-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300037483-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300037487-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300037487-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300056542-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300056542-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300056542-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300056556-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300056556-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300056556-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300056559-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300056559-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300056559-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300056625-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300056625-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300056625-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300057136-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300057136-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300057136-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300057142-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300057142-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300057142-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300057748-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300057748-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300057748-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300058031-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300058031-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300058031-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300059570-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300059570-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300059570-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300059577-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300059577-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300059577-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300059585-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300059585-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300059585-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300059621-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300059621-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300059621-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300065328-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300065328-agg-2","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300065328-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300065328-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300065332-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300065332-agg-2","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300065332-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300065332-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300065355-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300065355-agg-2","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300065355-compilation","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300065355-rvm1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300065412-agg-1","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
"https://w3id.org/arco/resource/CatalogueRecordVersion/1300065412-agg-2","http://ipac.mic.gov.it/type","https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion"
